"id","name","culture_id","created_at","updated_at","position","approved"
962,"Chalkolithikum I",88,"2013-04-12 12:18:03.820727","2013-04-12 12:18:03.820727",1,
963,"Chalkolithikum II/III",88,"2013-04-12 12:18:03.827934","2013-04-12 12:18:03.827934",1,
964,"Chalkolithikum spät",88,"2013-04-12 12:18:03.835393","2013-04-12 12:18:03.835393",1,
965,"Chalkolithikum, ASPRO 8, PNB, Wadi Rabah",88,"2013-04-12 12:18:03.842768","2013-04-12 12:18:03.842768",1,
966,"Chalkolithikum, ASPRO 9",88,"2013-04-12 12:18:03.849884","2013-04-12 12:18:03.849884",1,
967,"Early Chalcolithic, Shahnabad",88,"2013-04-12 12:18:03.856985","2013-04-12 12:18:03.856985",1,
968,"Farukh Phase, ASPRO 9, Obeid",88,"2013-04-12 12:18:03.864407","2013-04-12 12:18:03.864407",1,
969,"Frühchalkolithikum",88,"2013-04-12 12:18:03.871858","2013-04-12 12:18:03.871858",1,
970,"Frühchalkolithikum II, Çatal Höyük West II, ASPRO 7",88,"2013-04-12 12:18:03.879068","2013-04-12 12:18:03.879068",1,
971,"Frühchalkolithikum, ASPRO 6",88,"2013-04-12 12:18:03.886088","2013-04-12 12:18:03.886088",1,
972,"Frühchalkolithikum, ASPRO 7",88,"2013-04-12 12:18:03.893533","2013-04-12 12:18:03.893533",1,
973,"Frühchalkolithikum, Übergang Vinca B-C, Karanovo III-IV, Klassisches Theiß",88,"2013-04-12 12:18:03.901003","2013-04-12 12:18:03.901003",1,
974,"Frühchalkolithikum, Yarimburgaz 3/2",88,"2013-04-12 12:18:03.908395","2013-04-12 12:18:03.908395",1,
975,"Kupferzeit, Proto-Elamite Transitional, Tureng Tepe IIB, Sialk IV1, Protoelamisch, Jemdet Nasr bis ED II",88,"2013-04-12 12:18:03.915589","2013-04-12 12:18:03.915589",1,
976,"Late Chalcolithic 1, ASPRO 8, Spätchalkolithikum",88,"2013-04-12 12:18:03.923402","2013-04-12 12:18:03.923402",1,
977,"Late Chalcolithic 3, ASPRO 9, Spätchalkolithikum",88,"2013-04-12 12:18:03.930978","2013-04-12 12:18:03.930978",1,
978,"Lokales Chalkolithikum, ASPRO 9",88,"2013-04-12 12:18:03.938068","2013-04-12 12:18:03.938068",1,
979,"Lokales Spätchalkolithikum, Amuq F, Uruk spät",88,"2013-04-12 12:18:03.94528","2013-04-12 12:18:03.94528",1,
980,"Seh Gabi, Dalma, ASPRO 9, Obeid, Godin IX",88,"2013-04-12 12:18:03.952587","2013-04-12 12:18:03.952587",1,
981,"Shahnabad, ASPRO 8, Obeid, Early Chalcolithic",88,"2013-04-12 12:18:03.960046","2013-04-12 12:18:03.960046",1,
982,"Siahbid früh, Obeid früh, Giyan, ASPRO 9, Obeid, Dalma",88,"2013-04-12 12:18:03.967412","2013-04-12 12:18:03.967412",1,
983,"Siahbid spät, Obeid früh, Giyan, ASPRO 9, Obeid, Dalma",88,"2013-04-12 12:18:03.974721","2013-04-12 12:18:03.974721",1,
984,"Spätchalkolithikum",88,"2013-04-12 12:18:03.981922","2013-04-12 12:18:03.981922",1,
985,"Spätchalkolithikum (Kumtepe Ia)",88,"2013-04-12 12:18:03.989468","2013-04-12 12:18:03.989468",1,
986,"Spätchalkolithikum (Nigde Kösk Höyük obere Schicht, nördliches Obeid",88,"2013-04-12 12:18:03.996935","2013-04-12 12:18:03.996935",1,
987,"Spätchalkolithikum, ASPRO 8/9",88,"2013-04-12 12:18:04.004323","2013-04-12 12:18:04.004323",1,
988,"Spätchalkolithikum, ASPRO 9",88,"2013-04-12 12:18:04.011448","2013-04-12 12:18:04.011448",1,
989,"Spätchalkolithikum, Beycesultan XL-XXXV, ASPRO 8/9",88,"2013-04-12 12:18:04.018756","2013-04-12 12:18:04.018756",1,
990,"Spätchalkolithikum, Mittelchalkolithikum (French), ASPRO 7",88,"2013-04-12 12:18:04.026215","2013-04-12 12:18:04.026215",1,
991,"Spätchalkolithikum/Frühbronzezeit-Übergang, vor Troia I",88,"2013-04-12 12:18:04.033761","2013-04-12 12:18:04.033761",1,
992,"Susa II, Uruk",88,"2013-04-12 12:18:04.040894","2013-04-12 12:18:04.040894",1,
993,"Tepecik, Tülintepe, Habusu Körtepe, Cayboyu, Kurupinar, Tarsus, Amik A und B, Halaf, Obeid, Amik D, ASPRO 8, Frühchalkolithikum",88,"2013-04-12 12:18:04.048202","2013-04-12 12:18:04.048202",1,
994,"I",117,"2013-04-12 12:30:06.69746","2013-04-12 12:30:06.69746",1,
995,"II",117,"2013-04-12 12:30:06.701057","2013-04-12 12:30:06.701057",1,
996,"Zentralbalkanisches Mittelneolithikum (Starcevo II-III)",108,"2013-04-12 16:06:26.92163","2013-04-12 16:06:26.92163",1,
997,"Herpály, Szakalhat-frühes Theiß, Prototiszapolgár",179,"2013-04-12 16:08:26.271124","2013-04-12 16:08:26.271124",1,
998,"spätes Szakálhát, frühes und klassisches Theiß",179,"2013-04-12 16:12:16.656306","2013-04-12 16:12:16.656306",1,
999,"III-IV",196,"2013-04-12 16:15:21.466483","2013-04-12 16:15:21.466483",1,
1000,"Öcsöd B, Kökénydomb II, Gorsza D/C, spätes Szakálhát, Theiß I, Öcsöd A",50,"2013-04-12 16:20:21.30092","2013-04-12 16:20:21.30092",1,
1001,"frühes Szakalhat, Bükk, Gorsza B, klassisches und spätes Theiß, Gorsza C",50,"2013-04-12 16:22:05.836063","2013-04-12 16:22:05.836063",1,
1002,"B-C",114,"2013-04-12 16:29:40.443468","2013-04-12 16:29:40.443468",1,
1003,"Frühes bis Spätes Akeramikum, Neolithikum 2, ASPRO 4, Mureybet IV und jünger, Bouqras, Assouad",75,"2013-04-12 16:31:21.169064","2013-04-12 16:31:45.017763",1,
1004,"Endkupferzeit I-II, Salcuta-Telis-Baile Herculane-Komplex, KSBh Ia",177,"2013-04-12 16:34:47.310784","2013-04-12 16:34:47.310784",1,
1005,"I-II, ASPRO 8-9",157,"2013-04-12 16:36:52.039514","2013-04-12 16:36:52.039514",1,
1006,"n/a",143,"2013-04-12 16:37:36.884588","2013-04-12 16:37:36.884588",1,
1007,"Hotnica-Vodopada I/II, Pevec-Kultur (Cernavoda I), KSB-Kultur B, C1, Krivodol IV/V, letzte Phase der Krivodol-Salcuta-Bubanj-Kultur, KSBh Ia",50,"2013-04-12 16:56:08.762541","2013-04-12 16:56:08.762541",1,
1008,"jüngeres Baden, Kostolac, Vucedol-Kultur",88,"2013-04-12 16:58:21.736917","2013-04-12 16:58:21.736917",1,
1009,"Spätes Äneolithikum, Stage V, Nakhichevan-Mil'sk-Mugani, Übergang Äneolithikum - Kura-Arax-Kultur, Dalma, Halaf, ASPRO 8, Spätneolithikum, Stage I und II, Äneolithikum, Dalma, Halaf,  Nakhichevan-Mil'sk-Mugani",75,"2013-04-12 16:59:42.120441","2013-04-12 16:59:42.120441",1,
1010,"I-II",202,"2013-04-12 17:00:32.324486","2013-04-12 17:00:32.324486",1,
1011,"II-IV",202,"2013-04-12 17:01:27.761106","2013-04-12 17:01:27.761106",1,
1012,"IV-V",202,"2013-04-12 17:02:33.565094","2013-04-12 17:02:33.565094",1,
1013,"Hadji Mohammed, ASPRO 8, Vor-Obeid, Obeid 1-2",75,"2013-04-12 17:04:14.850823","2013-04-12 17:04:14.850823",1,
1014,"PPNB früh, ASPRO 3, keramisches Neolithikum, Äneolithikum, Shulaweri-Shomu-Gruppe I",75,"2013-04-12 17:05:06.687188","2013-04-12 17:05:06.687188",1,
1015,"Ganj Dareh?, ASPRO 2-3",142,"2013-04-12 17:06:19.657595","2013-04-12 17:06:19.657595",1,
1016,"PPN, ASPRO 2-3",142,"2013-04-12 17:07:39.539074","2013-04-12 17:07:39.539074",1,
1017,"PPNA spät – PPNB, ASPRO 3",142,"2013-04-12 17:08:19.618414","2013-04-12 17:08:19.618414",1,
1018,"Yalangach=Namazga II früh – III, ASPRO 9",157,"2013-04-12 17:09:47.989872","2013-04-12 17:09:47.989872",1,
1019,"Epinatufien, Khiamien, ASPRO 2, PPN A",142,"2013-04-12 17:12:25.521258","2013-04-12 17:12:25.521258",1,
1020,"Néolithique Moyen - Récent, Amuq B, Impresso, ASPRO 5-6",50,"2013-04-12 17:13:46.17445","2013-04-12 17:13:46.17445",1,
1021,"Chalcolithique Moyen II-Récent I, Halaf, Amuq D-E, ASPRO 8",88,"2013-04-12 17:14:41.440057","2013-04-12 17:14:41.440057",1,
1022,"Dalma, ASPRO 8-9, Obeid, Siabid, Godin IX-X, Seh Gabi",75,"2013-04-12 17:16:00.702704","2013-04-12 17:16:00.702704",1,
1023,"Siahbid, Obeid früh, Giyan, ASPRO 9, Obeid, Dalma",88,"2013-04-12 17:17:21.029434","2013-04-12 17:17:21.029434",1,
1024,"ASPRO 8-9",171,"2013-04-12 17:18:17.459344","2013-04-12 17:18:17.459344",1,
1025,"ASPRO 6-8, Cheshmeh Ali, Sialk I-II",50,"2013-04-12 17:19:27.937922","2013-04-12 17:19:27.937922",1,
1026,"ASPRO 5-6, Zagheh, Sialk I",50,"2013-04-12 17:20:17.287096","2013-04-12 17:20:17.287096",1,
1027,"Neolithikum, Fayum A und früher",75,"2013-04-12 17:21:29.074313","2013-04-12 17:21:29.074313",1,
1028,"Neolithique recent/Eneolithique (Byblos), ASPRO 8-9, Chalkolithikum",75,"2013-04-12 17:22:44.530386","2013-04-12 17:22:44.530386",1,
1029,"Phase Cheshmeh Nush, Susa II, Late Uruk",194,"2013-04-12 17:23:50.108013","2013-04-12 17:23:50.108013",1,
1030,"Kupferzeit, Proto-Elamite Transitional, Tureng Tepe IIB, Sialk III6-7 -IV1, Protoelamisch, Jemdet Nasr bis ED II",75,"2013-04-12 17:24:58.860178","2013-04-12 17:24:58.860178",1,
1031,"Djemdet Nasr, Gawra spät, Obeid, Gawra XI, Obeid 3, Obeid spät, ASPRO 8, 9, Uruk",68,"2013-04-12 17:26:30.874041","2013-04-12 17:26:30.874041",1,
1032,"Übergang Sopot/Lasinja, Sece, vor Beginn Baden, Retz-Gajary",50,"2013-04-12 17:28:59.26406","2013-04-12 17:28:59.26406",1,
1033,"Spätchalkolithikum/Frühbronzezeit-Übergang, Troia I und früher",50,"2013-04-12 17:30:02.557761","2013-04-12 17:30:02.557761",1,
1034,"Vinca-Plocnik, Vinca IV und D, Supska 2/1",114,"2013-04-12 17:32:40.266745","2013-04-12 17:32:40.266745",1,
1035,"n/a",209,"2014-03-28 13:23:19.919444","2014-03-28 13:23:19.919444",2,
1036,"C/D",114,"2014-03-31 16:27:20.834383","2014-03-31 16:27:20.834383",3,
1037,"A/B",114,"2014-04-04 08:29:39.688889","2014-04-04 08:29:39.688889",4,
1038,"B1",140,"2014-04-16 10:17:59.948245","2014-04-16 10:17:59.948245",5,
1039,"Early Tripolye",140,"2014-04-16 12:28:44.415349","2014-04-16 12:28:44.415349",6,
1040,"A",140,"2014-04-16 12:30:42.554999","2014-04-16 12:30:42.554999",7,
1041,"A-B1",121,"2014-04-16 15:28:00.050358","2014-04-16 15:28:00.050358",8,
1042,"A2",121,"2014-04-16 15:28:32.590976","2014-04-16 15:28:32.590976",9,
1043,"A3",121,"2014-04-16 15:28:50.291807","2014-04-16 15:28:50.291807",10,
1044,"A4",121,"2014-04-16 15:29:09.304336","2014-04-16 15:29:09.304336",11,
1045,"B1/B2",121,"2014-04-16 15:29:54.542531","2014-04-16 15:29:54.542531",12,
1046,"B1b",121,"2014-04-16 15:30:09.733771","2014-04-16 15:30:09.733771",13,
1047,"B2",121,"2014-04-16 15:32:31.227377","2014-04-16 15:32:31.227377",14,
1048,"H",121,"2014-04-16 15:32:31.231403","2014-04-16 15:32:31.231403",15,
1049,"C1-2",140,"2014-04-16 15:34:47.012927","2014-04-16 15:34:47.012927",16,
1050,"A2/A3",121,"2014-04-16 15:35:49.9361","2014-04-16 15:35:49.9361",17,
1051,"H1",210,"2014-04-16 15:37:39.438274","2014-04-16 15:37:39.438274",18,
1052,"H2",210,"2014-04-16 15:37:39.442281","2014-04-16 15:37:39.442281",19,
1053,"Baden-Analogie",65,"2014-05-20 12:13:01.038324","2014-05-20 12:13:01.038324",20,
1054,"Baden?",65,"2014-05-20 12:13:01.044219","2014-05-20 12:13:01.044219",21,
1055,"Baden-Boleráz",65,"2014-05-20 12:13:01.048272","2014-05-20 12:13:01.048272",22,
1056,"Baden-Klassisch- Červeny Hradok",65,"2014-05-20 12:13:01.052194","2014-05-20 12:13:01.052194",23,
1057,"Baden-Ossarn I",65,"2014-05-20 12:13:01.056036","2014-05-20 12:13:01.056036",24,
1058,"Baden-Ossam-II",65,"2014-05-20 12:13:01.059931","2014-05-20 12:13:01.059931",25,
1059,"Baden-Šturovo- Protoboleráz",65,"2014-05-20 12:13:01.063718","2014-05-20 12:13:01.063718",26,
